,customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,MonthlyCharges,TotalCharges,TotalCharges_scaled,tenure_scaled,MonthlyCharges_scaled,Churn_encoded,PaymentMethod_encoded,tenure_years,long_contract,StreamingServices
914,4278.0,1.0,0,1.0,1.0,72,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,25.2,1798.9,-0.21213588141604103,1.6137012404433893,-1.3148700370503688,0.0,2.0,6.0,1,2.0
915,4620.0,1.0,1,1.0,0.0,1,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,73.55,73.55,-0.9733308300467916,-1.2774445836787656,0.2920876621102721,1.0,0.0,0.08333333333333333,0,0.0
916,2779.0,0.0,1,0.0,0.0,23,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,75.4,1643.55,-0.2806736478227337,-0.38159658183809786,0.35357415111641893,0.0,2.0,1.9166666666666667,1,0.0
917,2861.0,1.0,0,0.0,0.0,72,0.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,65.55,4807.45,1.115184988380258,1.6137012404433893,0.02620014208369237,0.0,2.0,6.0,1,4.0
918,4326.0,0.0,0,0.0,0.0,26,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,80.7,2193.0,-0.0382656931902441,-0.2594354906780068,0.5297246331340278,0.0,0.0,2.1666666666666665,1,0.0
919,3640.0,0.0,0,0.0,0.0,21,1.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,104.55,2239.4,-0.017794805766552155,-0.46303730927815856,1.3224018022132684,0.0,1.0,1.75,1,4.0
920,5292.0,1.0,0,1.0,0.0,60,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,24.15,1505.9,-0.3414024765699576,1.125056875803025,-1.3497677740538576,0.0,2.0,5.0,1,2.0
921,6315.0,1.0,0,0.0,0.0,12,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,20.45,255.35,-0.8931237754427575,-0.8295205827584317,-1.4727407520661506,0.0,1.0,1.0,1,2.0
922,3005.0,1.0,0,1.0,0.0,16,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,75.4,1189.4,-0.4810368703113043,-0.6666391278783103,0.35357415111641893,0.0,0.0,1.3333333333333333,1,0.0
923,6490.0,0.0,0,1.0,0.0,63,1.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,1.0,79.7,4786.15,1.1057877922137787,1.247217966963116,0.4964886931307054,0.0,3.0,5.25,1,4.0
924,3397.0,0.0,1,0.0,0.0,22,1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,81.7,1820.9,-0.20242985720653195,-0.4223169455581282,0.5629605731373504,0.0,0.0,1.8333333333333333,1,0.0
925,3839.0,0.0,0,1.0,1.0,32,1.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,76.3,2404.15,0.05489008007511253,-0.015113308357824713,0.38348649711940885,0.0,2.0,2.6666666666666665,1,2.0
926,5031.0,0.0,1,0.0,0.0,3,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,79.4,205.05,-0.9153152762490441,-1.1960038562387048,0.48651791112970877,1.0,0.0,0.25,0,0.0
927,6780.0,0.0,0,0.0,0.0,13,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,81.15,952.3,-0.5856413403146955,-0.7888002190384014,0.544680806135523,1.0,0.0,1.0833333333333333,1,0.0
928,585.0,0.0,0,1.0,1.0,68,1.0,2.0,1.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,103.75,7039.45,2.099905262726817,1.4508197855632678,1.2958130502106107,0.0,3.0,5.666666666666667,1,4.0
929,6232.0,0.0,0,1.0,1.0,30,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,86.45,2538.05,0.11396447287753382,-0.0965540357978854,0.720831288153132,0.0,0.0,2.5,1,2.0
930,3634.0,0.0,0,0.0,0.0,16,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,75.1,1212.85,-0.4706911308698049,-0.6666391278783103,0.3436033691154218,0.0,2.0,1.3333333333333333,1,0.0
931,306.0,1.0,0,0.0,0.0,33,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,80.6,2651.1,0.16384020182685202,0.025607055362205634,0.5264010391336954,0.0,2.0,2.75,1,0.0
932,4093.0,1.0,0,1.0,0.0,72,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,19.3,1304.8,-0.430124361503243,1.6137012404433893,-1.5109620830699715,0.0,3.0,6.0,1,2.0
933,3336.0,0.0,1,0.0,0.0,4,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,84.6,360.1,-0.8469098647179357,-1.1552834925186746,0.6593447991469852,1.0,0.0,0.3333333333333333,0,2.0
934,2947.0,0.0,0,0.0,0.0,12,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,33.6,435.45,-0.8136667318003671,-0.8295205827584317,-1.03568814102246,0.0,1.0,1.0,1,0.0
935,4706.0,0.0,1,1.0,0.0,4,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,83.25,308.05,-0.8698734356317971,-1.1552834925186746,0.6144762801425001,0.0,0.0,0.3333333333333333,0,2.0
936,4054.0,0.0,0,1.0,1.0,0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,80.85,0.0,-1.005779833710855,-1.318164947398796,0.534710024134526,0.0,1.0,0.0,0,4.0
937,4540.0,0.0,0,0.0,0.0,6,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,79.05,434.5,-0.8140858555730505,-1.0738427650786138,0.4748853321285456,1.0,0.0,0.5,0,0.0
938,1855.0,0.0,0,1.0,0.0,65,1.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,108.05,7118.9,2.134957245610703,1.3286586944031769,1.438727592224897,0.0,3.0,5.416666666666667,1,4.0
939,225.0,0.0,0,0.0,0.0,15,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,19.9,320.45,-0.8644027674409828,-0.7073594915983407,-1.491020519067978,0.0,1.0,1.25,1,2.0
940,566.0,0.0,0,0.0,1.0,24,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,21.05,531.55,-0.7712690533215569,-0.3408762181180675,-1.4527991880641573,0.0,2.0,2.0,1,2.0
941,549.0,0.0,0,0.0,1.0,13,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,30.15,382.2,-0.8371597222165652,-0.7888002190384014,-1.150352134033923,0.0,0.0,1.0833333333333333,1,0.0
942,5358.0,1.0,0,0.0,0.0,24,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,79.85,2001.0,-0.12297281356414164,-0.3408762181180675,0.5014740841312035,0.0,3.0,2.0,1,2.0
943,4333.0,0.0,0,1.0,0.0,72,0.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,65.5,4919.7,1.1647077709946851,1.6137012404433893,0.02453834508352634,0.0,2.0,6.0,1,4.0
944,4508.0,0.0,0,1.0,1.0,54,1.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,104.1,5645.8,1.4850506882003467,0.880734693482843,1.3074456292117733,0.0,2.0,4.5,1,4.0
945,4739.0,0.0,0,0.0,0.0,3,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.4,215.8,-0.910572559873943,-1.1960038562387048,0.32033821111309646,1.0,2.0,0.25,0,0.0
946,4420.0,1.0,0,1.0,1.0,4,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,20.5,77.6,-0.9715440392264048,-1.1552834925186746,-1.4710789550659844,0.0,1.0,0.3333333333333333,0,2.0
947,6978.0,0.0,1,1.0,1.0,32,1.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,91.35,2896.55,0.27212854920067064,-0.015113308357824713,0.8836873941694119,0.0,1.0,2.6666666666666665,1,2.0
948,5001.0,1.0,1,0.0,0.0,35,1.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,99.05,3395.8,0.4923891213187349,0.10704778280226633,1.1396041321949948,1.0,0.0,2.9166666666666665,1,4.0
949,4375.0,1.0,0,1.0,1.0,35,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,20.5,759.35,-0.6707675844612765,0.10704778280226633,-1.4710789550659844,0.0,2.0,2.9166666666666665,1,2.0
950,2951.0,1.0,1,0.0,0.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.95,85.15,-0.9682131081908687,-1.2367242199587352,-0.6584602219847502,1.0,1.0,0.16666666666666666,0,0.0
951,6057.0,0.0,0,0.0,0.0,8,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,75.6,535.55,-0.7695043216471007,-0.9924020376385531,0.36022133911708304,0.0,0.0,0.6666666666666666,0,0.0
952,6001.0,1.0,0,0.0,0.0,22,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,55.1,1253.15,-0.45291145924965864,-0.4223169455581282,-0.32111543095102724,0.0,1.0,1.8333333333333333,1,0.0
953,579.0,0.0,0,0.0,0.0,15,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,58.95,955.15,-0.5843839689966455,-0.7073594915983407,-0.1931570619382357,0.0,0.0,1.25,1,0.0
954,3830.0,1.0,0,0.0,0.0,22,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,95.1,2162.6,-0.05167765391611125,-0.4223169455581282,1.0083221691818711,0.0,0.0,1.8333333333333333,1,4.0
955,6646.0,1.0,0,1.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.7,44.7,-0.9860589572488071,-1.2774445836787656,-0.6667692069855808,1.0,3.0,0.08333333333333333,0,0.0
956,2285.0,0.0,0,1.0,1.0,71,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,25.45,1813.35,-0.2057607882420681,1.5729808767233588,-1.3065610520495383,0.0,2.0,5.916666666666667,1,2.0
957,5950.0,1.0,0,0.0,0.0,4,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,56.75,245.15,-0.8976238412126207,-1.1552834925186746,-0.2662761299455452,0.0,0.0,0.3333333333333333,0,0.0
958,2813.0,1.0,0,0.0,0.0,25,1.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,81.75,2028.8,-0.11070792842667107,-0.30015585439803716,0.5646223701375164,0.0,2.0,2.0833333333333335,1,2.0
959,4012.0,0.0,0,1.0,1.0,32,1.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,86.1,2723.75,0.19589214086416276,-0.015113308357824713,0.7091987091519689,0.0,0.0,2.6666666666666665,1,2.0
960,1948.0,1.0,1,1.0,0.0,7,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.8,220.45,-0.9085210593023878,-1.0331224013585834,-1.1619847130350858,0.0,2.0,0.5833333333333334,0,0.0
961,3060.0,1.0,0,0.0,0.0,17,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20.5,365.8,-0.8443951220818356,-0.62591876415828,-1.4710789550659844,0.0,1.0,1.4166666666666667,1,2.0
962,6673.0,1.0,1,1.0,0.0,8,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,60.9,551.95,-0.7622689217818303,-0.9924020376385531,-0.12834697893175703,0.0,2.0,0.6666666666666666,0,2.0
963,3422.0,0.0,1,0.0,0.0,56,1.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,73.25,4054.2,0.782863954934225,0.9621754209229036,0.28211688010927544,0.0,2.0,4.666666666666667,1,2.0
964,6441.0,1.0,0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,45.7,45.7,-0.985617774330193,-1.2774445836787656,-0.6335332669822583,1.0,1.0,0.08333333333333333,0,0.0
965,6969.0,1.0,1,0.0,0.0,8,1.0,0.0,1.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,100.3,832.35,-0.6385612314024508,-0.9924020376385531,1.1811490571991479,1.0,3.0,0.6666666666666666,0,4.0
966,3166.0,1.0,0,0.0,0.0,7,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,19.25,112.3,-0.9562349919504972,-1.0331224013585834,-1.5126238800701375,1.0,0.0,0.5833333333333334,0,2.0
967,5513.0,1.0,0,0.0,1.0,3,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,20.85,60.65,-0.9790220896969128,-1.1960038562387048,-1.4594463760648215,0.0,1.0,0.25,0,2.0
968,2401.0,0.0,0,0.0,0.0,71,1.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,77.35,5550.1,1.4428294828889823,1.5729808767233588,0.4183842341228973,0.0,3.0,5.916666666666667,1,2.0
969,2203.0,0.0,0,0.0,0.0,2,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,96.0,174.8,-0.9286610595371191,-1.2367242199587352,1.0382345151848615,1.0,0.0,0.16666666666666666,0,4.0
970,5184.0,0.0,0,0.0,0.0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,90.55,90.55,-0.9658307204303528,-1.2774445836787656,0.8570986421667539,1.0,0.0,0.08333333333333333,0,4.0
971,3526.0,1.0,0,1.0,0.0,49,1.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,93.85,4733.1,1.0823830383813036,0.6771328748826912,0.966777244177718,0.0,2.0,4.083333333333333,1,2.0
972,373.0,1.0,0,0.0,0.0,58,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,70.1,4048.95,0.7805477446115013,1.0436161483629645,0.1774236690988095,0.0,2.0,4.833333333333333,1,2.0
973,6305.0,1.0,1,1.0,0.0,44,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,30.35,1359.7,-0.40590341927133167,0.47353105628253944,-1.1437049460332582,1.0,0.0,3.6666666666666665,1,0.0
974,407.0,0.0,0,1.0,1.0,59,1.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,75.95,4542.35,0.9982273966556736,1.0843365120829946,0.3718539181182462,0.0,3.0,4.916666666666667,1,4.0
975,1958.0,1.0,0,0.0,0.0,71,1.0,2.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,108.05,7532.15,2.317276086727959,1.5729808767233588,1.438727592224897,1.0,0.0,5.916666666666667,1,4.0
976,4154.0,1.0,0,0.0,0.0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,69.9,69.9,-0.974941147699733,-1.2774445836787656,0.17077648109814536,1.0,0.0,0.08333333333333333,0,0.0
977,4158.0,0.0,0,0.0,0.0,11,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.25,888.65,-0.6137226330844797,-0.8702409464784621,0.3485887601159204,0.0,0.0,0.9166666666666666,0,0.0
978,4716.0,1.0,1,1.0,0.0,62,1.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,103.75,6383.35,1.8104451498241392,1.2064976032430856,1.2958130502106107,1.0,0.0,5.166666666666667,1,4.0
979,4578.0,0.0,0,1.0,1.0,35,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,54.95,1916.0,-0.16047336164633585,0.10704778280226633,-0.32610082195152557,0.0,2.0,2.9166666666666665,1,0.0
980,2319.0,0.0,0,0.0,0.0,20,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,19.5,413.0,-0.8235712883232525,-0.5037576729981889,-1.504314895069307,0.0,2.0,1.6666666666666667,1,2.0
981,762.0,1.0,0,1.0,1.0,40,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,19.6,808.95,-0.6488849116980195,0.3106496014024181,-1.5009913010689746,0.0,1.0,3.3333333333333335,1,2.0
982,1707.0,0.0,0,0.0,0.0,39,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,47.85,1886.4,-0.1735323760373117,0.26992923768238775,-0.562075995975115,0.0,0.0,3.25,1,0.0
983,6069.0,1.0,0,0.0,0.0,1,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,86.6,86.6,-0.9675733929588783,-1.2774445836787656,0.7258166791536301,1.0,0.0,0.08333333333333333,0,2.0
984,5799.0,0.0,0,1.0,1.0,72,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,23.75,1679.25,-0.26492341762821214,1.6137012404433893,-1.3630621500551865,0.0,2.0,6.0,1,2.0
985,6593.0,0.0,1,1.0,0.0,33,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,80.6,2656.5,0.1662225895873679,0.025607055362205634,0.5264010391336954,1.0,2.0,2.75,1,0.0
986,1781.0,0.0,0,0.0,0.0,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.8,540.95,-0.7671219338865848,-0.8295205827584317,-0.6966815529885713,0.0,2.0,1.0,1,0.0
987,2607.0,1.0,0,0.0,0.0,1,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,19.75,19.75,-0.9970664710682275,-1.2774445836787656,-1.4960059100684764,0.0,2.0,0.08333333333333333,0,2.0
988,6382.0,1.0,0,0.0,1.0,27,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,19.15,537.35,-0.7687101923935955,-0.21871512695797646,-1.51594747407047,0.0,1.0,2.25,1,2.0
989,2296.0,1.0,0,1.0,1.0,34,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,19.6,678.8,-0.7063048685556381,0.06632741908223598,-1.5009913010689746,0.0,3.0,2.8333333333333335,1,2.0
990,824.0,0.0,0,1.0,0.0,56,1.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,80.3,4513.65,0.9855654468914501,0.9621754209229036,0.5164302571326987,0.0,2.0,4.666666666666667,1,0.0
991,5933.0,0.0,0,0.0,0.0,58,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,24.35,1423.85,-0.3776015350422404,1.0436161483629645,-1.343120586053193,0.0,3.0,4.833333333333333,1,2.0
992,3444.0,0.0,0,1.0,1.0,22,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,25.25,555.4,-0.7607468407126118,-0.4223169455581282,-1.3132082400502028,0.0,3.0,1.8333333333333333,1,2.0
993,6434.0,0.0,0,1.0,1.0,10,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,26.1,225.55,-0.906271026417456,-0.9109613101984924,-1.2849576910473786,0.0,3.0,0.8333333333333334,0,2.0
994,5174.0,1.0,0,0.0,0.0,13,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,20.0,268.45,-0.8873442792089133,-0.7888002190384014,-1.4876969250676457,0.0,3.0,1.0833333333333333,1,2.0
995,2701.0,0.0,0,0.0,0.0,35,1.0,2.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,85.3,2917.5,0.28137133134563486,0.10704778280226633,0.682609957149311,1.0,3.0,2.9166666666666665,1,0.0
996,4713.0,0.0,0,0.0,0.0,34,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,70.0,2416.1,0.06016221595255034,0.06632741908223598,0.17410007509847744,1.0,3.0,2.8333333333333335,1,0.0
997,949.0,0.0,1,0.0,0.0,4,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,94.3,424.45,-0.8185197439051216,-1.1552834925186746,0.9817334171792131,1.0,0.0,0.3333333333333333,0,4.0
998,1747.0,1.0,0,1.0,0.0,72,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,20.7,1492.1,-0.34749080084683154,1.6137012404433893,-1.46443176706532,0.0,2.0,6.0,1,2.0
999,2263.0,1.0,0,0.0,0.0,2,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,70.3,132.4,-0.9473672152863548,-1.2367242199587352,0.18407085709947407,0.0,0.0,0.16666666666666666,0,4.0
1000,5932.0,0.0,0,0.0,0.0,7,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,95.35,660.9,-0.7142020427988296,-1.0331224013585834,1.0166311541827018,1.0,0.0,0.5833333333333334,0,4.0
1001,1338.0,1.0,1,1.0,0.0,27,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,75.5,1893.95,-0.17020144500177564,-0.21871512695797646,0.356897745116751,1.0,0.0,2.25,1,0.0
1002,5773.0,1.0,0,1.0,1.0,4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,69.55,284.9,-0.8800868201977122,-1.1552834925186746,0.15914390209698223,0.0,1.0,0.3333333333333333,0,0.0
1003,6303.0,0.0,0,0.0,0.0,37,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,19.85,784.25,-0.6597821297877866,0.18848851024232702,-1.4926823160681442,0.0,1.0,3.0833333333333335,1,2.0
1004,5014.0,1.0,0,0.0,0.0,21,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,20.0,417.7,-0.8214977286057664,-0.46303730927815856,-1.4876969250676457,0.0,1.0,1.75,1,2.0
1005,1974.0,0.0,1,1.0,0.0,53,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,95.85,5016.25,1.2073039817868716,0.8400143297628127,1.0332491241843629,0.0,3.0,4.416666666666667,1,4.0
1006,6706.0,0.0,0,0.0,0.0,18,1.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,90.1,1612.75,-0.2942620817160464,-0.5851984004382496,0.8421424691652587,1.0,0.0,1.5,1,2.0
1007,4969.0,0.0,0,0.0,0.0,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.95,119.75,-0.9529481792068226,-1.2367242199587352,0.13920233809498894,1.0,0.0,0.16666666666666666,0,0.0
1008,6236.0,1.0,0,1.0,1.0,32,1.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,99.55,3204.65,0.4080570064256593,-0.015113308357824713,1.156222102196656,1.0,3.0,2.6666666666666665,1,4.0
1009,4555.0,1.0,1,1.0,0.0,23,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20.75,485.2,-0.7917178815993181,-0.38159658183809786,-1.462769970065154,0.0,0.0,1.9166666666666667,1,2.0
1010,634.0,1.0,0,0.0,0.0,3,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.15,160.85,-0.9348155612517852,-1.1960038562387048,-0.4856333339674735,0.0,1.0,0.25,0,0.0
1011,4687.0,0.0,0,1.0,1.0,71,0.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,58.65,4145.25,0.8230336596740344,1.5729808767233588,-0.20312784393923258,0.0,1.0,5.916666666666667,1,4.0
1012,5268.0,1.0,0,0.0,0.0,9,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,95.9,827.45,-0.6407230277036596,-0.9516816739185228,1.0349109211845293,0.0,2.0,0.75,0,4.0
1013,2849.0,0.0,0,0.0,0.0,1,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,49.5,-0.9839412792394595,-1.2774445836787656,-0.5072366949696331,0.0,0.0,0.08333333333333333,0,0.0
1014,3287.0,1.0,0,1.0,1.0,18,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,57.45,990.85,-0.568633738802124,-0.5851984004382496,-0.24301097194321938,1.0,0.0,1.5,1,2.0
1015,2712.0,1.0,0,1.0,1.0,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,53.65,696.35,-0.6985621083339616,-0.8295205827584317,-0.3693075439558449,1.0,3.0,1.0,1,2.0
1016,5436.0,1.0,0,1.0,0.0,71,1.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,80.1,5585.4,1.4584032399160578,1.5729808767233588,0.5097830691320341,0.0,1.0,5.916666666666667,1,2.0
1017,6585.0,0.0,0,0.0,0.0,64,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24.4,1601.2,-0.2993577444260387,1.2879383306831464,-1.341458789053027,0.0,2.0,5.333333333333333,1,2.0
1018,2635.0,1.0,0,0.0,0.0,4,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,40.05,162.45,-0.9341096685820027,-1.1552834925186746,-0.8213163280010305,0.0,0.0,0.3333333333333333,0,2.0
1019,6609.0,0.0,0,0.0,0.0,23,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,19.5,470.2,-0.7983356253785289,-0.38159658183809786,-1.504314895069307,0.0,1.0,1.9166666666666667,1,2.0
1020,1005.0,0.0,0,1.0,1.0,39,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.05,2066.0,-0.09429592385422841,0.26992923768238775,-0.45572098796448335,0.0,3.0,3.25,1,0.0
1021,2394.0,1.0,0,1.0,0.0,28,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,54.35,1426.45,-0.37645445945384387,-0.1779947632379461,-0.34604238595351905,0.0,1.0,2.3333333333333335,1,0.0
1022,5865.0,0.0,1,0.0,0.0,5,1.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,84.7,392.5,-0.8326155381548406,-1.1145631287986442,0.6626683931473177,0.0,0.0,0.4166666666666667,0,2.0
1023,5285.0,0.0,1,1.0,0.0,45,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,86.1,3861.45,0.6978259473713669,0.5142514200025698,0.7091987091519689,0.0,0.0,3.75,1,2.0
